Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","600","Papayas","2019","2019","7021","Annual value","USD","135","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","417","Peas, green","2019","2019","7021","Annual value","USD","932","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","687","Pepper (piper spp.)","2019","2019","7021","Annual value","USD","3035","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","574","Pineapples","2019","2019","7021","Annual value","USD","190","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","116","Potatoes","2019","2019","7021","Annual value","USD","436","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","27","Rice, paddy","2019","2019","7021","Annual value","USD","345","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","836","Rubber, natural","2019","2019","7021","Annual value","USD","1322","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","83","Sorghum","2019","2019","7021","Annual value","USD","204","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","236","Soybeans","2019","2019","7021","Annual value","USD","514","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","373","Spinach","2019","2019","7021","Annual value","USD","692","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","544","Strawberries","2019","2019","7021","Annual value","USD","4477","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","156","Sugar cane","2019","2019","7021","Annual value","USD","19","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","495","Tangerines, mandarins, clementines, satsumas","2019","2019","7021","Annual value","USD","916","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","388","Tomatoes","2019","2019","7021","Annual value","USD","503","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","367","Asparagus","2020","2020","7021","Annual value","USD","2108","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2020","2020","7021","Annual value","USD","432","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","125","Cassava","2020","2020","7021","Annual value","USD","60","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2020","2020","7021","Annual value","USD","507","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","249","Coconuts","2020","2020","7021","Annual value","USD","328","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","656","Coffee, green","2020","2020","7021","Annual value","USD","2140","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2020","2020","7021","Annual value","USD","440","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2020","2020","7021","Annual value","USD","484","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2020","2020","7021","Annual value","USD","1440","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","406","Garlic","2020","2020","7021","Annual value","USD","1102","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","720","Ginger","2020","2020","7021","Annual value","USD","1321","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","507","Grapefruit (inc. pomelos)","2020","2020","7021","Annual value","USD","836","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","560","Grapes","2020","2020","7021","Annual value","USD","1451","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","2020","2020","7021","Annual value","USD","1477","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","497","Lemons and limes","2020","2020","7021","Annual value","USD","1428","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2020","2020","7021","Annual value","USD","859","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","56","Maize","2020","2020","7021","Annual value","USD","246","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","571","Mangoes, mangosteens, guavas","2020","2020","7021","Annual value","USD","642","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","973","Meat live weight, buffalo","2020","2020","7021","Annual value","USD","2580","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2020","2020","7021","Annual value","USD","2984","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2020","2020","7021","Annual value","USD","1132","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","1071","Meat live weight, duck","2020","2020","7021","Annual value","USD","2383","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","1056","Meat live weight, pig","2020","2020","7021","Annual value","USD","2297","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2020","2020","7021","Annual value","USD","580","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2020","2020","7021","Annual value","USD","2370","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","254","Oil palm fruit","2020","2020","7021","Annual value","USD","136","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","403","Onions, dry","2020","2020","7021","Annual value","USD","290","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","600","Papayas","2020","2020","7021","Annual value","USD","106","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","417","Peas, green","2020","2020","7021","Annual value","USD","901","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","687","Pepper (piper spp.)","2020","2020","7021","Annual value","USD","2919","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","574","Pineapples","2020","2020","7021","Annual value","USD","341","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","116","Potatoes","2020","2020","7021","Annual value","USD","411","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","27","Rice, paddy","2020","2020","7021","Annual value","USD","310","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","836","Rubber, natural","2020","2020","7021","Annual value","USD","1433","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","83","Sorghum","2020","2020","7021","Annual value","USD","203","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","236","Soybeans","2020","2020","7021","Annual value","USD","544","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","373","Spinach","2020","2020","7021","Annual value","USD","682","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","544","Strawberries","2020","2020","7021","Annual value","USD","3483","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","156","Sugar cane","2020","2020","7021","Annual value","USD","22","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","495","Tangerines, mandarins, clementines, satsumas","2020","2020","7021","Annual value","USD","808","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","388","Tomatoes","2020","2020","7021","Annual value","USD","523","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","203","Bambara beans","2018","2018","7021","Annual value","USD","693","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","486","Bananas","2018","2018","7021","Annual value","USD","555","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","176","Beans, dry","2018","2018","7021","Annual value","USD","790","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2018","2018","7021","Annual value","USD","628","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","125","Cassava","2018","2018","7021","Annual value","USD","266","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","108","Cereals nes","2018","2018","7021","Annual value","USD","700","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","689","Chillies and peppers, dry","2018","2018","7021","Annual value","USD","3804","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2018","2018","7021","Annual value","USD","1980","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","656","Coffee, green","2018","2018","7021","Annual value","USD","1170","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","767","Cotton lint","2018","2018","7021","Annual value","USD","477","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","94","Fonio","2018","2018","7021","Annual value","USD","1318","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","619","Fruit, fresh nes","2018","2018","7021","Annual value","USD","1215","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","2018","2018","7021","Annual value","USD","625","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","274","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","79","Millet","2018","2018","7021","Annual value","USD","522","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","254","Oil palm fruit","2018","2018","7021","Annual value","USD","338","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","490","Oranges","2018","2018","7021","Annual value","USD","416","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","256","Palm kernels","2018","2018","7021","Annual value","USD","329","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","197","Pigeon peas","2018","2018","7021","Annual value","USD","401","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","574","Pineapples","2018","2018","7021","Annual value","USD","252","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","211","Pulses nes","2018","2018","7021","Annual value","USD","789","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","362","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","289","Sesame seed","2018","2018","7021","Annual value","USD","1347","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","83","Sorghum","2018","2018","7021","Annual value","USD","418","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","236","Soybeans","2018","2018","7021","Annual value","USD","463","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","723","Spices nes","2018","2018","7021","Annual value","USD","2852","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2018","2018","7021","Annual value","USD","337","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","136","Taro (cocoyam)","2018","2018","7021","Annual value","USD","427","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","388","Tomatoes","2018","2018","7021","Annual value","USD","614","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","463","Vegetables, fresh nes","2018","2018","7021","Annual value","USD","751","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","137","Yams","2018","2018","7021","Annual value","USD","414","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","203","Bambara beans","2019","2019","7021","Annual value","USD","630","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","486","Bananas","2019","2019","7021","Annual value","USD","336","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","176","Beans, dry","2019","2019","7021","Annual value","USD","591","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2019","2019","7021","Annual value","USD","343","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","217","Cashew nuts, with shell","2019","2019","7021","Annual value","USD","778","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","125","Cassava","2019","2019","7021","Annual value","USD","237","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","108","Cereals nes","2019","2019","7021","Annual value","USD","591","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2019","2019","7021","Annual value","USD","1519","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2019","2019","7021","Annual value","USD","2048","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","249","Coconuts","2019","2019","7021","Annual value","USD","415","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","656","Coffee, green","2019","2019","7021","Annual value","USD","836","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","767","Cotton lint","2019","2019","7021","Annual value","USD","452","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","94","Fonio","2019","2019","7021","Annual value","USD","976","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","619","Fruit, fresh nes","2019","2019","7021","Annual value","USD","1063","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","2019","2019","7021","Annual value","USD","509","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","263","Karite nuts (sheanuts)","2019","2019","7021","Annual value","USD","335","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","56","Maize","2019","2019","7021","Annual value","USD","249","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","79","Millet","2019","2019","7021","Annual value","USD","381","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","254","Oil palm fruit","2019","2019","7021","Annual value","USD","247","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","257","Oil, palm","2019","2019","7021","Annual value","USD","1134","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","490","Oranges","2019","2019","7021","Annual value","USD","237","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","197","Pigeon peas","2019","2019","7021","Annual value","USD","415","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","574","Pineapples","2019","2019","7021","Annual value","USD","217","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","211","Pulses nes","2019","2019","7021","Annual value","USD","579","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","27","Rice, paddy","2019","2019","7021","Annual value","USD","300","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","289","Sesame seed","2019","2019","7021","Annual value","USD","1007","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","83","Sorghum","2019","2019","7021","Annual value","USD","352","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","236","Soybeans","2019","2019","7021","Annual value","USD","377","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","723","Spices nes","2019","2019","7021","Annual value","USD","2577","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2019","2019","7021","Annual value","USD","273","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","136","Taro (cocoyam)","2019","2019","7021","Annual value","USD","234","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","388","Tomatoes","2019","2019","7021","Annual value","USD","674","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","463","Vegetables, fresh nes","2019","2019","7021","Annual value","USD","637","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","137","Yams","2019","2019","7021","Annual value","USD","509","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2018","2018","7021","Annual value","USD","857","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","125","Cassava","2018","2018","7021","Annual value","USD","759","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2018","2018","7021","Annual value","USD","1397","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2018","2018","7021","Annual value","USD","744","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2018","2018","7021","Annual value","USD","1208","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2018","2018","7021","Annual value","USD","5530","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","446","Maize, green","2018","2018","7021","Annual value","USD","2763","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","430","Okra","2018","2018","7021","Annual value","USD","3605","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","600","Papayas","2018","2018","7021","Annual value","USD","1004","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","197","Pigeon peas","2018","2018","7021","Annual value","USD","2824","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","574","Pineapples","2018","2018","7021","Annual value","USD","1028","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","211","Pulses nes","2018","2018","7021","Annual value","USD","1778","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","406","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","149","Roots and tubers nes","2018","2018","7021","Annual value","USD","1091","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2018","2018","7021","Annual value","USD","1285","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","136","Taro (cocoyam)","2018","2018","7021","Annual value","USD","929","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","388","Tomatoes","2018","2018","7021","Annual value","USD","997","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","463","Vegetables, fresh nes","2018","2018","7021","Annual value","USD","1390","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","567","Watermelons","2018","2018","7021","Annual value","USD","360","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","137","Yams","2018","2018","7021","Annual value","USD","653","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","460","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","526","Apricots","2018","2018","7021","Annual value","USD","1285","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","366","Artichokes","2018","2018","7021","Annual value","USD","567","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","156","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2018","2018","7021","Annual value","USD","217","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2018","2018","7021","Annual value","USD","192","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2018","2018","7021","Annual value","USD","306","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2018","2018","7021","Annual value","USD","446","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2018","2018","7021","Annual value","USD","355","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","577","Dates","2018","2018","7021","Annual value","USD","1285","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2018","2018","7021","Annual value","USD","62","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","569","Figs","2018","2018","7021","Annual value","USD","1033","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","512","Fruit, citrus nes","2018","2018","7021","Annual value","USD","317","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","406","Garlic","2018","2018","7021","Annual value","USD","798","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","560","Grapes","2018","2018","7021","Annual value","USD","325","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","497","Lemons and limes","2018","2018","7021","Annual value","USD","465","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2018","2018","7021","Annual value","USD","343","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2018","2018","7021","Annual value","USD","2370","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2018","2018","7021","Annual value","USD","1307","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","1033","Meat live weight, goat","2018","2018","7021","Annual value","USD","2531","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","2018","2018","7021","Annual value","USD","3514","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","1088","Meat live weight, turkey","2018","2018","7021","Annual value","USD","1583","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","867","Meat, cattle","2018","2018","7021","Annual value","USD","4492","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","1017","Meat, goat","2018","2018","7021","Annual value","USD","5209","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","977","Meat, sheep","2018","2018","7021","Annual value","USD","6445","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2018","2018","7021","Annual value","USD","336","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","260","Olives","2018","2018","7021","Annual value","USD","604","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","403","Onions, dry","2018","2018","7021","Annual value","USD","181","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","2018","2018","7021","Annual value","USD","210","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","490","Oranges","2018","2018","7021","Annual value","USD","355","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","534","Peaches and nectarines","2018","2018","7021","Annual value","USD","449","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","521","Pears","2018","2018","7021","Annual value","USD","640","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","417","Peas, green","2018","2018","7021","Annual value","USD","602","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","536","Plums and sloes","2018","2018","7021","Annual value","USD","546","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","116","Potatoes","2018","2018","7021","Annual value","USD","254","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","523","Quinces","2018","2018","7021","Annual value","USD","562","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","373","Spinach","2018","2018","7021","Annual value","USD","300","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","544","Strawberries","2018","2018","7021","Annual value","USD","993","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","388","Tomatoes","2018","2018","7021","Annual value","USD","161","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","97","Triticale","2018","2018","7021","Annual value","USD","146","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","420","Vegetables, leguminous nes","2018","2018","7021","Annual value","USD","439","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","567","Watermelons","2018","2018","7021","Annual value","USD","208","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","262","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","515","Apples","2019","2019","7021","Annual value","USD","292","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","526","Apricots","2019","2019","7021","Annual value","USD","1200","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","366","Artichokes","2019","2019","7021","Annual value","USD","538","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","44","Barley","2019","2019","7021","Annual value","USD","152","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2019","2019","7021","Annual value","USD","198","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2019","2019","7021","Annual value","USD","178","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2019","2019","7021","Annual value","USD","279","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2019","2019","7021","Annual value","USD","361","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2019","2019","7021","Annual value","USD","344","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","577","Dates","2019","2019","7021","Annual value","USD","1200","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2019","2019","7021","Annual value","USD","64","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","569","Figs","2019","2019","7021","Annual value","USD","961","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","512","Fruit, citrus nes","2019","2019","7021","Annual value","USD","443","","Official data"
